dw_δ90,xr_μ1,tn_μ2,gy_φ13,tn_ξ4,tn_ξ5,gy_Σ6,tn_θ7,bh_ω38
42.835276,1.035137,-24.703192,14.119182,6.211268,46.446739,31.881952,-0.552098,54.031511
44.103279,8.712907,-24.831593,-19.167327,3.145193,71.90222,31.507586,-1.0,57.556747
40.528929,8.122774,-22.823022,-1.435348,7.242191,80.373385,-64.474184,-0.40829,68.01274
34.632547,-4.408161,-34.037645,7.230232,7.414018,29.395805,-71.1246,-1.0,67.899272
30.791729,9.193358,-45.01039,6.054125,7.149297,69.828204,-4.449151,0.053932,44.180956
16.973144,1.437851,-21.016511,9.43699,2.352092,50.925692,-26.614411,-1.0,51.633993
44.051409,-9.544742,-28.753869,2.907542,5.492062,34.301216,-65.525488,1.0,53.16259
30.979015,15.1599,-26.945857,-5.634233,5.654809,41.696044,-80.653737,-0.365594,49.865942
38.988448,6.725127,-31.52161,-14.598659,5.590358,47.001835,-3.649428,-1.0,66.041677
43.902672,-9.261921,-15.444162,7.502475,4.942245,73.161711,-32.513793,0.042664,61.665335
27.531441,-4.923627,-38.713755,-1.789424,6.587194,39.226664,-24.538837,1.398568,60.585953
30.714912,-1.719572,-35.722354,8.883866,3.153064,79.326179,-51.047135,-1.0,54.721107
40.736623,4.309291,-36.274005,-0.49699,6.25215,37.865991,-46.140818,1.0,65.302999
30.717004,-6.593859,-11.339226,4.322497,7.790239,38.793203,41.577495,1.0,59.617407
42.538564,16.432207,-25.84847,3.65915,2.105988,32.07385,-21.501152,0.478076,50.826979
27.153255,-5.572779,-15.146798,-7.331824,3.754256,55.168345,-78.676997,1.0,67.936445
17.883723,0.123767,-29.516295,21.765455,6.55699,72.980002,18.816104,-0.606815,54.938526
33.135735,7.310189,-43.282524,-5.220645,4.218663,51.373506,-21.648424,0.188255,51.156109
32.367948,6.813763,-35.031985,1.806774,7.832352,27.892459,23.761299,1.0,58.446327
17.279752,1.529572,-26.282461,-5.029198,4.656343,52.355066,6.127972,-0.390127,52.67549
48.566424,13.510567,-27.437687,0.571145,4.012857,63.420664,-77.313863,1.0,47.276202
40.994078,12.073944,-37.071028,-2.197122,5.170651,79.653066,-74.592988,-0.383747,61.005561
36.594273,2.602378,-30.824515,-1.660782,-0.968396,82.715681,-57.573401,0.0,49.046575
35.629657,7.398419,-21.630695,-6.822548,2.867814,55.110136,41.980625,0.261068,66.51747
46.127242,-6.931651,-27.711558,3.269453,2.565028,72.283414,-15.160198,-1.0,55.18938
25.952794,2.031085,-30.462202,-2.483266,3.004226,56.906816,-20.509622,0.667301,49.078542
46.916937,8.776587,-37.742096,-9.557771,3.104256,36.376722,-82.93762,0.0,54.871293
25.65874,-0.324423,-26.132415,11.868298,9.3139,55.432125,-40.400593,0.0,58.554832
17.868617,10.88168,-24.005952,1.561026,2.238366,71.269057,-50.582311,-1.538159,48.030151
16.945415,-24.429686,-21.705096,5.75645,10.404774,57.532419,35.37686,-0.031656,43.876927
45.31132,17.150188,-29.301348,1.787849,5.018688,76.179586,-77.019334,0.0,59.612599
17.114818,15.094751,-18.599604,4.293539,3.910946,51.218418,-30.085591,-1.0,50.824066
35.305205,9.353255,-40.755113,9.956494,3.81334,44.532084,32.821595,0.0,61.893714
18.838614,-5.330268,-38.707881,1.729129,7.634952,47.303089,-65.765929,0.007025,54.31792
37.628934,16.186504,-12.286148,-6.459721,3.44694,78.76565,19.432409,-1.7064,51.478958
26.177826,-10.416457,-15.029966,-4.821344,1.202659,42.506343,-37.254566,1.115435,56.478612
30.961663,-3.565892,-11.142508,0.64866,8.166839,67.083237,-65.439006,0.23012,47.163617
23.943975,-6.315835,-28.071479,1.45877,6.824007,39.711357,14.611279,0.0,59.311712
24.497553,-4.569891,-37.842334,-2.706732,1.014655,38.863227,-22.415205,0.0,45.76381
44.896678,12.670195,-22.973957,3.421264,4.88954,55.130449,10.814998,1.0,53.054031
27.370346,13.598625,-31.395267,-8.498441,4.406572,63.731808,15.013354,0.370465,62.665782
38.2578,11.344287,-18.275711,8.015594,9.122632,28.608723,33.860928,0.31253,56.736327
39.235902,-1.608725,-39.892823,9.565797,4.961044,43.1774,-80.382953,-0.231712,59.563115
28.737729,8.707399,-23.085761,3.065547,3.883223,38.532311,-82.661449,0.890591,51.365209
15.481869,-0.589535,-28.040566,9.353068,6.102484,62.696335,-23.972667,0.727193,63.64458
41.718117,-1.185741,-15.911964,-2.608679,2.657671,66.460994,20.438654,-0.703713,43.188504
20.030421,18.493115,-22.032967,23.2358,5.99725,55.153249,44.738076,0.214107,43.120208
31.824486,5.007734,-37.392125,-4.854168,7.244428,51.820448,41.043809,0.0,55.488875
21.991826,11.719171,-14.600561,3.255994,3.640873,35.728122,-16.652762,-1.0,64.253804
21.092135,5.347034,-20.522559,-24.241515,7.555008,47.442019,-14.999948,-0.395537,68.215267
37.871389,0.016372,-25.986016,2.032008,0.543796,29.437026,-20.836229,1.552303,49.110735
38.111846,-2.573095,-29.234598,8.212468,5.509151,47.292521,-82.542413,0.0,59.160792
46.794041,-0.215421,-25.181418,-2.633006,6.7324,60.794522,41.659561,-0.72531,48.17351
32.243845,10.484045,-15.140865,-5.215782,1.677082,55.160601,14.76315,1.0,59.772018
46.129881,12.252846,-12.644328,3.795983,7.743701,32.63603,-75.419206,0.0,55.810319
24.980821,4.037227,-20.533639,10.863869,2.156673,53.409726,25.306874,0.0,54.526666
16.237168,20.617184,-30.354993,-9.064408,6.243532,72.571338,25.231959,1.0,54.075675
15.407794,2.430304,-28.555084,8.555543,4.785231,56.608669,25.834723,-0.934663,58.641528
18.093482,-10.121361,-43.626771,18.470962,1.331334,27.897127,-52.316362,1.0,66.99497
38.082574,-0.535654,-21.399181,8.505226,3.589588,47.684592,-55.401489,-0.338456,68.536459
31.285646,-6.477068,-14.394119,-7.590551,2.081317,48.150052,-85.212978,-0.822367,53.208793
42.645305,15.753297,-24.635187,19.529222,5.148217,57.026986,-60.181955,-1.0,65.419659
28.987286,5.769901,-12.657883,5.789644,6.554755,54.635832,-22.040468,1.0,50.623714
32.858637,-6.524031,-36.680034,-4.580819,1.883944,44.512642,-29.839153,-1.826534,45.655823
25.666418,-2.042025,-37.553142,-2.841191,-1.216199,74.143527,-22.425509,0.0,62.362541
38.752139,9.505314,-40.925583,-0.871898,6.448967,75.462729,-74.97983,-1.159278,44.989372
25.091689,9.925883,-16.308455,-16.805197,9.099594,49.871194,-23.975567,0.0,45.718588
24.27382,4.586321,-32.759991,-1.134105,2.215721,78.645337,8.052703,-1.0,45.055359
23.589483,8.921017,-36.363063,17.751712,5.540562,26.635027,-16.590987,-0.48446,62.356349
31.901098,7.245645,-16.125054,-8.103559,9.095202,40.168148,-47.3904,-1.136474,43.908188
29.205588,-8.945293,-25.487791,-0.097355,2.401425,37.778497,-52.770334,0.0,61.299565
26.60136,17.573851,-12.816959,-1.344824,1.90971,53.912469,-11.051283,0.0,64.713005
38.496109,9.885997,-31.976887,-1.258507,1.722356,43.691575,-66.005423,1.654774,55.822136
27.921958,-0.514697,-32.296502,3.798953,4.228653,76.908823,29.846758,-1.0,45.725015
18.45235,3.927694,-25.03716,6.4207,2.777997,38.09993,-77.33095,-0.078382,67.798747
41.954874,-1.65523,-21.393652,-4.082389,1.766838,62.690308,-85.367038,0.19815,57.715146
43.398313,31.466918,-16.988246,-3.515632,2.344022,81.719405,-68.75263,-0.614546,59.693564
20.395879,-5.178817,-13.669713,-5.225264,6.747445,41.224412,34.540106,1.0,61.820859
29.195284,22.342652,-30.620097,15.317953,1.391767,27.92328,44.223297,1.0,47.360755
28.732166,5.942171,-44.980879,-0.656558,5.220859,72.075097,-53.362839,-1.0,60.961623
22.900696,-0.914945,-44.026594,-6.644677,3.317688,75.325182,-28.438972,-1.0,52.642169
23.518341,-8.052982,-36.747614,2.343519,5.522947,69.345206,-39.787901,-0.980029,59.577487
22.973938,2.603537,-12.710571,21.014897,5.304951,27.399828,-12.445732,-1.0,63.30543
33.476173,8.358594,-34.971289,5.01606,4.147931,56.97706,32.111412,0.032082,67.495612
21.175756,-11.634562,-32.414896,6.632982,5.335883,72.493199,-24.557667,-1.0,45.460711
27.240443,6.115758,-24.871565,-0.155096,5.90613,81.530871,17.206382,0.0,47.079066
39.725044,10.513655,-28.294903,2.683365,6.060701,26.403911,-59.806712,-1.0,53.986942
21.728896,5.837051,-34.105946,-4.278547,4.736893,66.73887,-41.183137,-0.415825,68.320455
18.010048,5.554732,-43.542761,0.891464,3.144884,70.059527,-2.476922,-1.0,55.576874
35.296382,3.775319,-24.091346,-4.520557,4.659889,42.521426,19.537951,0.217897,64.521754
35.648037,5.239952,-42.53693,1.087401,4.712373,31.645691,40.8012,1.0,49.549378
38.53859,8.355393,-43.533707,5.148247,6.067638,51.665675,3.250051,-0.004177,56.683808
46.454531,15.393318,-37.516789,7.402014,6.082077,82.751375,-67.282949,-1.0,61.199756
46.308221,4.497981,-35.747556,4.058645,6.212439,73.117601,-20.222026,0.434329,52.096352
29.136561,8.990419,-31.746877,2.532655,6.408094,52.536154,-63.917375,-0.013737,67.172973
35.310579,4.515694,-41.934836,2.322692,-0.242611,68.441088,4.462757,0.794488,48.929915
21.432959,11.018467,-23.649356,-6.734415,5.065203,50.500985,-18.681037,0.14134,67.080223
31.671803,9.086696,-32.812228,2.816884,1.156645,80.357263,-31.430109,0.454848,56.295125
26.949581,-1.007574,-29.744108,11.055755,6.391567,48.08077,-78.03058,-1.0,58.497303
32.442567,3.641292,-13.223381,6.289833,6.057365,40.305778,-48.990415,0.0,66.722962
41.604015,7.305456,-27.001042,-0.472446,1.039275,54.214059,17.426458,0.0,47.416996
30.829311,2.420926,-33.99311,8.93056,4.252763,39.227898,-72.280411,-1.0,62.345067
27.211245,-2.009366,-34.917576,1.113293,7.621123,47.198924,-2.458328,-0.771666,64.247473
31.548423,-7.577364,-20.335069,13.294505,6.463567,65.366971,-84.586366,0.228338,57.353004
19.349483,9.443853,-38.11951,-7.666546,4.755422,60.71281,-27.171036,1.0,67.32165
22.954572,1.877372,-37.589968,5.147162,2.134054,57.880219,40.909278,-1.734652,47.557183
17.402659,-2.662969,-29.451516,-1.19182,1.963877,76.848609,16.390257,1.565156,47.327866
20.805515,-4.730886,-20.111887,8.836481,6.336581,72.529597,-16.703874,-0.590965,59.483615
27.806324,16.077744,-34.720099,4.290429,5.333816,75.57607,15.175156,-0.083723,65.89276
20.109878,-1.991127,-37.724699,-13.94392,6.382488,36.148629,-56.956978,-0.007048,63.602448
46.863532,-4.325695,-17.911449,1.686641,4.756671,31.957933,-72.95059,-1.0,51.82721
36.541342,-4.076347,-20.033746,-6.929096,6.468514,82.800816,-23.085593,0.0,50.541966
24.993532,-5.411707,-33.39723,14.935049,4.461561,37.588794,-32.558775,-1.0,65.7949
25.404742,-1.995952,-29.458792,-2.718403,4.876792,29.134816,-70.893556,1.0,50.6049
35.767549,15.768934,-23.118915,5.157143,4.433523,68.427583,-54.689715,-0.688607,45.575704
17.693843,8.230538,-11.295125,-7.328362,6.901505,35.196873,10.966034,1.0,58.928751
37.146595,6.785456,-43.507656,-8.006657,3.756087,54.231421,37.507214,0.0,53.130541
17.212135,9.917578,-19.549613,5.253392,5.343424,76.720353,-74.081286,-1.054446,67.963307
39.741361,15.155444,-31.628574,-8.711256,5.776276,28.121388,27.30829,-1.0,54.258347
43.750118,6.927033,-24.345468,-4.234827,7.647746,80.254142,-47.770641,1.0,55.385855
48.623712,-4.096635,-42.350574,1.960755,5.361678,44.726023,-17.098354,-0.631082,58.590674
20.075848,10.56917,-30.409555,10.116902,5.116298,41.746116,-44.254537,-0.123365,67.540227
46.933117,-1.046384,-20.703927,-10.139925,4.032172,63.713126,43.472829,-1.0,56.51837
30.937643,4.679441,-43.479273,24.71562,3.230213,69.233107,-14.302187,-1.0,60.814081
32.22983,-2.947341,-11.299296,-5.972963,5.896326,51.330216,-68.862748,1.687875,48.646186
34.246447,0.514194,-32.231041,-4.915907,7.64831,82.781729,-73.165159,1.0,43.936459
34.482171,7.270037,-40.07207,9.576407,2.463396,66.960108,-65.223527,0.0,54.771732
28.608332,22.132909,-20.699747,-6.108113,3.76623,76.954179,9.362751,-0.122531,62.789206
37.305108,-0.266895,-12.627817,4.680586,9.384703,50.522232,34.459543,0.825618,59.828178
31.851773,10.228157,-18.359527,-0.122564,-1.226619,33.397736,29.540716,-1.0,65.8041
47.988317,-4.12818,-41.885404,-0.941958,7.899128,80.702538,-56.768898,0.453561,43.821204
36.823734,4.979998,-32.860892,3.947906,8.474818,70.195138,-72.411695,-0.585676,50.246339
34.747591,0.137758,-43.887691,21.044525,3.077271,71.116286,-16.281674,0.934758,47.274243
38.45498,6.135965,-38.825152,2.003958,7.606671,69.839396,-11.181792,0.452109,51.262892
20.181852,3.732238,-19.025385,4.100054,3.296041,69.106315,-50.476278,-0.05681,59.680321
32.860487,8.083301,-20.93654,-7.253342,10.202067,42.716487,-52.74123,-1.0,68.537151
25.636285,-7.063941,-26.423013,-7.292786,4.297859,30.389588,-21.276609,1.0,60.814227
37.970783,0.457168,-41.946485,-6.593809,4.844802,56.514954,-29.603746,1.0,59.910036
39.568694,-2.260075,-42.340768,-3.421235,2.799589,35.710772,28.391301,-1.0,51.492991
44.082891,-6.102449,-35.86507,-2.159849,2.845969,64.45389,1.195105,0.348311,56.267389
44.364705,3.276478,-23.324296,1.553241,3.308449,83.166919,27.921227,-1.0,61.914651
33.611104,3.092383,-21.243275,1.627823,0.788701,39.326679,-51.068707,0.0,45.772308
28.002973,-16.113304,-17.285139,-2.203545,8.99011,29.630622,-67.77543,-1.00942,66.655791
28.911036,-6.412707,-29.858286,-1.557837,2.360798,61.987961,16.393552,-0.102161,57.794186
26.762917,14.979803,-23.303318,4.809501,0.533334,39.881048,-43.025914,-1.0,61.243257
35.799066,18.40121,-21.810051,2.244917,8.779168,70.618778,10.678629,-1.0,44.541345
20.456454,-9.990361,-36.670997,7.329546,7.878052,46.677309,-44.185974,-1.0,60.119452
16.636722,4.706275,-31.073491,-2.50908,5.457385,76.750981,-78.936123,-0.684956,49.287764
48.255215,8.762092,-44.344245,0.137392,3.091005,32.141119,-85.635873,1.0,47.949717
24.50436,2.669575,-37.657085,-1.684829,6.25435,75.158077,-72.006499,0.903467,52.171985
39.452013,-2.572466,-26.202215,7.29827,7.566501,83.219751,-59.750759,1.0,60.063278
40.302375,-4.065582,-29.036942,-4.398313,3.707441,56.294949,-20.234742,-0.845242,64.455969
38.048189,7.294563,-25.473194,0.950502,6.219635,76.6826,28.382065,-1.148398,53.639031
35.052933,4.631274,-38.059705,-7.821034,8.803765,52.542979,-17.14352,0.0,65.734261
44.577433,0.078353,-26.926841,5.490314,6.134371,49.273901,-35.344202,0.447362,46.844783
24.709894,12.259387,-43.336406,12.229804,3.71886,41.410002,-18.293989,1.0,52.963206
43.682223,-0.146204,-31.106157,-16.867079,6.260852,78.1482,-80.837198,0.136225,66.825621
41.879087,-0.910878,-34.379215,-3.64648,5.294454,77.578718,-62.148932,-0.510994,61.892808
43.495213,-3.213192,-22.852619,-1.279683,5.286118,33.312667,-6.185602,1.418717,64.888017
30.038264,-3.014831,-12.85593,5.137115,2.779775,69.26743,-17.021845,-1.0,49.188139
46.155405,-14.112517,-35.870971,4.77127,6.155419,65.45956,-58.915048,0.976776,48.821812
42.748844,0.424623,-35.525173,-9.668636,6.24583,27.052179,5.142483,-0.585016,44.614407
43.84638,-1.245027,-42.512987,-1.571682,4.170558,63.499924,-73.970222,0.356479,47.112696
21.006904,7.550427,-26.46302,-0.306839,3.040366,72.31101,24.249074,0.0,53.980926
23.215434,10.037293,-25.840721,10.770355,3.367459,33.44806,-37.784071,1.0,60.857121
47.961684,7.775193,-25.330705,0.520993,3.670776,40.828005,-42.625524,0.0,61.282497
21.332668,11.29357,-11.758561,8.78623,6.176283,30.746311,-12.226222,0.0,65.253127
32.705593,6.637921,-44.095268,-2.860188,4.319751,41.175528,4.25732,0.0,59.491038
17.12731,-3.571363,-29.11414,-6.643633,6.698195,30.803494,-18.499746,1.216172,65.444738
35.818149,-2.430698,-34.44169,4.084597,3.955916,72.797292,31.657726,1.0,57.245556
18.384143,0.94901,-35.115223,-13.394034,5.579393,40.015043,29.27806,-0.523511,54.881962
42.588971,-12.656388,-28.440941,-15.988737,7.096006,40.853435,-10.595975,-0.192151,65.004247
24.862089,13.433179,-36.303817,8.644217,9.790111,55.337369,-3.48927,-0.864276,68.678247
16.276906,-3.394324,-19.237753,4.085419,4.842382,31.418719,-14.582776,-1.0,67.805181
42.010944,4.251825,-19.527438,6.955478,2.799817,47.509865,24.499638,0.500951,61.323379
40.428628,0.924237,-22.141329,16.470547,7.246538,49.230667,14.992271,-1.0,55.682921
42.766365,-4.830739,-28.108423,3.924399,6.602464,64.096576,3.67335,0.615526,57.481164
29.983404,12.49157,-22.388557,10.805158,1.940725,36.752629,33.655943,-0.193471,46.154326
35.595828,11.144379,-43.226536,8.799622,0.718096,34.021744,-73.174072,-0.826755,51.902418
47.606209,4.186349,-25.604788,5.348808,5.195373,75.023242,-36.452126,1.0,51.814206
48.217919,4.579854,-25.202966,-7.660158,3.95079,59.049608,16.215137,0.0,62.890324
35.964428,-9.589892,-39.768495,2.07472,2.49897,38.180269,3.118422,0.747164,65.812476
36.388992,3.065578,-15.376402,-2.342692,6.845231,40.214314,30.72103,0.89246,54.803484
37.581916,-8.309024,-24.506092,-5.627038,4.265151,66.069019,27.000841,-1.0,53.902937
35.421402,4.144162,-19.248529,7.544984,3.858805,68.037086,26.27703,1.148139,68.475781
23.826167,1.198248,-38.379153,11.489104,6.588354,38.526706,19.547684,2.590143,46.990854
33.310495,19.698861,-19.893032,2.033061,3.604722,80.190139,-54.577998,0.158229,60.401673
21.90876,6.257561,-36.701689,6.725711,6.818231,31.961332,-60.264583,0.852067,46.481383
39.372159,8.019573,-34.004435,2.975492,3.536679,52.333308,-20.863023,-0.523177,58.631802
15.830407,17.87354,-24.332643,12.133164,4.449033,42.198702,-2.071043,0.0,60.27042
31.66746,-2.24239,-22.646786,1.099346,5.84943,53.591106,-51.555584,-1.0,68.538885
18.5418,-9.333976,-40.5074,-7.31965,6.22851,67.433803,-75.737715,1.0,52.603979
30.408521,4.818587,-22.272855,-9.29217,7.730581,65.351287,-40.593882,-1.0,61.087804
31.281179,13.647942,-43.560142,0.918333,4.426003,69.888173,-68.134169,0.219012,48.443403
35.995647,4.233294,-31.896651,13.955271,6.859714,33.144264,-22.130931,-1.0,54.52716
35.235273,2.191277,-41.470118,3.379933,5.992967,80.097115,3.802425,-0.691609,64.630304
31.348061,9.587174,-40.187121,9.740762,4.365562,48.298961,16.528763,-0.065959,49.654204
40.771903,-5.927116,-41.780697,2.356676,0.604485,61.457948,44.050866,0.0,49.222612
19.046394,0.068889,-18.73404,25.760823,0.995274,78.669269,-35.61527,0.00341,50.07099
40.812562,3.495732,-35.15342,-13.801565,6.969284,66.45661,-21.789501,0.601427,58.832547
39.888878,0.417336,-13.692449,0.967742,8.88803,80.268788,28.914263,-0.595755,49.050605
20.862491,4.222801,-25.183244,-14.557563,6.162446,46.283274,40.262134,-0.033341,56.888771
39.025041,2.534715,-41.154886,-5.438489,5.633571,71.907338,-27.174606,1.243178,43.537073
21.494038,-9.796569,-34.656466,-2.658142,6.03395,34.422227,27.240726,0.478624,51.965197
17.061474,-2.901247,-21.41608,0.86204,3.16552,67.778188,-33.537853,-1.0,47.688873
36.167096,-0.809847,-34.321385,-2.337131,7.69739,38.880042,-71.838086,0.0,65.335932
18.300119,-1.946352,-42.417309,-16.533526,4.957365,49.711516,-19.505144,0.0,45.336303
43.602251,10.901929,-35.481445,-1.295933,3.499223,35.180514,-37.999296,0.0,55.542604
19.30719,6.812016,-23.035996,3.550413,4.546415,62.611411,-61.389224,0.0,46.437812
30.33146,-0.856265,-18.031486,-15.522376,10.882597,80.509092,41.067028,0.0,65.851857
27.891751,-1.250901,-25.660916,4.411617,6.007066,62.237502,-74.861736,0.44056,56.828248
32.961628,-7.544978,-18.588484,7.930503,3.204679,40.731061,-40.6841,1.0,54.847877
37.45837,10.023181,-25.709588,-21.201334,-0.77381,46.12907,-54.582614,0.001014,66.772488
44.136255,-0.300023,-43.182019,19.631452,1.323242,45.290114,-43.718418,0.0,47.333038
35.675976,6.852197,-29.027072,20.524215,4.241989,83.031392,-64.657352,-1.0,55.080844
39.911438,2.241559,-39.406863,-0.740679,5.030899,30.848022,-41.304735,0.0,52.709647
42.327181,10.843558,-31.610528,-6.537185,1.826479,53.400015,21.138156,-0.087652,54.243073
35.715408,4.189183,-42.669844,7.765254,2.138799,28.376204,-32.173656,-0.454686,56.901565
15.552951,10.736793,-23.895596,-3.962441,4.568315,42.513461,-25.592017,1.0,43.853033
27.554057,-6.643251,-16.285929,-3.493012,6.443038,83.210132,2.154721,-0.697414,66.143154
37.770687,2.703252,-33.355912,18.524191,5.238749,40.492309,40.026496,1.0,65.771565
24.436404,-2.873216,-25.860012,-3.797247,9.676541,81.222763,-54.572301,1.194692,64.355695
16.262934,6.930549,-33.446075,10.863208,8.860492,40.777233,-17.580456,-0.813493,59.403955
37.700797,-4.870574,-24.280193,6.873096,5.382237,62.520476,7.609254,-1.0,61.192427
44.254802,-10.733622,-36.022875,4.277313,3.057697,36.876301,39.927979,1.30527,57.12114
38.076412,-2.196964,-43.9142,10.390747,7.235885,64.726035,4.768719,0.0,47.168036
38.58326,12.318107,-11.84366,-3.549961,3.541048,79.718848,-51.996707,0.0,58.503229
23.142272,4.907537,-31.579632,-11.669042,7.176214,51.974956,1.150929,0.069955,65.311665
46.29467,3.190467,-30.456224,7.932418,-0.180882,49.048228,23.826242,-1.150626,47.91708
37.235616,-1.873134,-11.420208,-12.185836,1.454057,35.75919,-19.635482,0.71631,52.843941
34.681372,1.430465,-15.76914,5.839032,3.962553,29.60447,-56.804188,1.0,68.092738
29.207741,-1.559959,-14.890639,3.330045,7.999295,29.980721,-37.705041,-0.718619,43.97112
36.486276,13.312406,-35.581324,7.964092,7.388514,49.818073,-56.876928,0.0,66.492847
41.201994,10.961949,-20.313955,3.892314,4.750758,45.979619,-33.633028,0.0,46.734029
22.513095,10.10707,-39.237998,7.361374,5.74482,47.218385,-33.054821,0.526032,58.966777
36.562724,3.720292,-23.434163,4.623376,3.057157,68.107656,-3.200298,0.060894,48.708391
38.696775,5.141662,-26.129125,-6.811419,2.634476,32.888181,-20.719532,0.104484,48.109694
23.07238,-7.875172,-45.042407,-2.480241,1.913463,38.481527,-79.848354,0.063763,48.399412
40.815964,6.528223,-33.512331,0.185604,5.593438,62.70984,27.471277,0.0,58.460977
17.732193,-8.926433,-21.81245,8.5084,1.736755,48.172614,-14.491522,-0.319905,62.853542
41.860062,21.467171,-31.502232,1.181194,1.141315,37.109464,-69.377127,1.0,68.090378
29.944333,-7.88149,-38.755947,10.912701,3.587,82.578111,-21.300452,-1.0,66.912277
44.553442,2.397502,-22.526147,-0.977268,8.963269,29.527258,-21.220289,-0.378212,44.098396
40.501018,-7.130392,-24.053804,-1.942083,5.551118,75.764941,2.336905,0.0,56.225379
28.029756,1.257389,-40.61119,-15.620348,3.196128,53.32771,-66.441134,-0.823197,68.376401
29.336897,6.177628,-38.496703,1.060233,4.28303,80.99957,39.399353,0.09229,50.876632
29.666455,3.834655,-11.901404,5.184902,7.054021,43.911231,-82.851629,-1.0,59.439794
30.062834,-9.787199,-33.275605,4.716438,6.006661,70.866773,-33.785031,0.0,52.100229
39.056358,-9.767363,-19.713259,-5.433963,2.890542,70.476273,7.665483,-0.200839,49.755869
47.352026,-10.676789,-14.351665,-11.127242,5.857042,50.787363,-66.465967,-0.481459,50.601483
27.530288,-6.639238,-14.597532,-2.93538,1.431295,79.693137,-77.023153,-0.73857,48.765829
20.674838,8.942958,-39.394182,3.688933,6.710133,63.811757,-73.223732,0.0,67.221601
20.828947,7.364343,-32.537186,6.331253,5.081984,46.675999,38.666605,1.0,49.935084
19.297713,2.773642,-18.862806,-12.623356,8.022294,38.380897,-69.665225,0.0,47.006285
38.946626,5.343349,-18.275012,3.372142,2.03069,28.613419,-21.415185,0.0,50.582105
35.156808,13.784026,-14.66407,-13.827077,5.838839,62.26129,-71.193248,-1.0,49.621332
20.578604,-1.719746,-24.691535,-6.046562,0.937277,28.945649,3.934024,-1.0,48.049821
32.886459,9.272636,-23.690302,13.2613,8.889422,47.833228,-35.135655,-0.729682,54.803918
29.648958,13.813344,-40.794851,-2.847795,7.592989,67.876593,11.888687,-0.4396,58.805285
48.173988,3.538623,-11.832892,-1.483678,3.398476,83.46931,29.275489,1.0,65.232387
18.677038,4.603129,-28.142607,-7.018575,3.992763,49.357511,-12.096033,2.878213,64.504378
40.542198,-2.001098,-38.664703,2.569311,7.96587,82.558822,-59.440747,1.0,62.345486
21.665354,-3.288347,-20.301505,-5.238115,5.558645,42.278099,-18.100976,-1.323649,47.941082
26.013015,0.184202,-44.865919,-7.99147,5.781236,56.94903,-21.400491,0.39737,45.040352
35.084987,6.603153,-37.502548,-1.514923,4.163712,46.159281,-48.097649,1.0,45.459237
33.164846,5.47253,-20.944673,-2.949774,2.711928,72.502958,19.3798,0.0,51.210956
27.441389,1.647824,-28.350343,0.190859,4.313241,77.85821,-43.162428,-0.401234,44.253687
38.214195,18.682377,-35.035983,2.010076,5.797205,49.315087,19.108446,0.0,61.309121
23.200912,7.573947,-24.461438,0.860379,4.142484,73.470338,-61.615408,-0.476667,59.62507
23.064799,11.374355,-39.943336,-13.841737,2.041053,29.160517,22.229558,1.0,44.800958
17.582321,-0.216938,-27.883443,-7.581532,7.634853,54.147232,-66.786035,0.541327,51.150905
41.965496,-3.588761,-28.939747,-4.753322,5.268435,51.849942,15.037024,0.0,51.621555
26.378781,2.1523,-34.126456,-0.866202,10.181546,55.696986,3.105839,0.86808,46.44103
44.173448,13.086842,-20.007475,-7.702615,5.042296,80.934057,13.55826,0.0,65.284246
46.159656,-7.25501,-36.441272,-14.190261,7.201736,46.779274,-8.620616,-0.238969,48.431829
29.430356,9.482889,-22.151205,20.561607,2.989083,64.814195,-21.907055,0.0,52.347752
38.802211,11.295065,-27.357715,-14.639426,3.064852,37.485088,13.915374,1.0,66.63814
46.127375,6.931633,-38.692303,-5.728342,2.234274,79.187938,-28.037704,0.808596,50.34193
38.265267,0.574851,-18.410463,-0.493835,5.138901,51.264079,-60.007703,-0.142073,62.533505
18.284589,2.476529,-29.61167,-6.882275,6.079346,46.309032,9.390822,1.0,45.405551
42.501742,1.683331,-35.178302,2.688953,5.413146,64.147265,-39.843708,-1.0,47.071983
35.012766,5.820506,-37.648902,-10.406393,4.906491,83.045197,25.868858,-0.185449,56.727531
39.153135,5.737696,-19.774745,-14.328961,2.722331,60.111226,10.723778,-0.498611,65.948077
26.644499,2.097619,-15.904681,0.243636,7.102518,73.015475,-72.812287,-0.02088,61.046783
37.278093,4.62814,-13.814766,1.844179,3.257015,72.138186,-27.407945,1.0,53.257584
25.733209,-8.46754,-32.635604,20.662285,0.063372,46.997629,-7.859621,-0.546906,57.465475
24.813504,6.720567,-33.465945,2.823149,4.349071,59.541193,-45.173391,-1.0,47.516832
15.445168,3.367197,-26.391163,8.870981,4.060869,57.054537,6.329732,-0.795197,61.69369
39.105949,12.094019,-29.757315,20.748808,7.56632,68.031093,-24.633986,0.0,66.639834
23.934634,10.784494,-42.546235,3.781637,3.668739,82.673078,8.29128,0.0,54.705572
40.880351,4.454634,-33.004442,18.097865,4.363199,71.482953,8.157524,-1.0,56.689889
46.844404,8.269235,-26.654842,-2.753374,3.275057,65.120227,39.206925,0.171057,50.318274
44.651561,-4.272402,-17.191054,-10.576423,5.156497,33.151799,0.349239,0.0,45.881209
