fp_δ90,bh_δ91,xr_φ12,gy_λ73,zx_φ14,zx_λ75,qv_φ16,xr_ξ7
1.0,29.458127,1.0,0.061791,0.433394,6.025703,35.873593,-0.831934
1.0,31.095213,0.0,-0.205456,1.398665,10.832602,6.190534,0.0
1.4402,35.686241,-1.0,0.0,0.0,37.489261,35.777809,0.599951
2.266621,32.658814,-1.0,0.122853,1.0,20.873907,14.784773,0.957681
1.0,34.390693,0.0,-1.0,1.0,-30.026038,4.545872,-1.0
-1.0,32.738013,-0.855709,-0.098239,-0.033324,58.707388,28.182994,1.0
0.0,22.195948,-1.0,0.121238,1.365984,23.383507,-22.135972,0.813036
0.275486,22.148288,-1.0,1.16318,0.461773,48.61609,13.092992,-1.0
-0.319779,22.44556,0.0,0.0,1.0,18.006582,24.121192,-1.0
-1.365636,25.382888,0.0,0.566156,0.713517,-11.47289,-3.775694,-0.236321
0.0,35.309592,0.171146,-1.72476,-1.0,48.060845,28.176275,0.0
1.216409,26.75529,-0.638805,1.734768,-0.458124,40.73421,-2.352723,-0.625225
1.0,33.850304,-1.0,-0.373133,-0.548218,33.163107,8.27668,1.205803
-1.0,29.754933,-0.973861,-2.007404,-0.393005,-42.403263,5.331804,1.0
0.003305,34.951321,1.0,0.595281,0.0,-1.21326,-10.68877,0.214652
-1.809178,29.114639,0.0,1.0,-0.578021,4.774506,-4.094022,-1.0
1.0,34.91866,0.518266,-1.0,0.207855,-34.85376,-8.867853,-1.094078
-1.0,39.686301,-1.759797,-1.899147,0.687487,55.106117,16.637665,-1.967499
-0.647139,35.243114,0.0,0.0,0.0,-36.962748,-20.257341,-0.145544
-1.031201,31.867498,-1.0,-0.70139,0.41528,-38.942707,-0.714616,-1.0
1.0,36.29606,1.0,0.216584,0.056607,33.251954,25.124152,1.487087
1.0,22.091476,0.3279,-1.0,1.0,4.447251,32.188022,1.0
-0.192822,23.422214,1.0,1.0,-1.174008,44.509997,35.530331,-1.0
1.0,30.124153,0.145162,1.0,-1.0,2.922511,16.471294,-0.78991
1.0,26.505588,0.0,-0.488869,-1.167322,-8.399425,22.78928,0.0
0.527221,35.796068,-0.651772,-0.716653,-1.0,24.298607,-16.956507,0.136524
0.0,36.547604,-0.700594,1.0,0.580594,39.732431,15.102223,-0.550864
0.0,34.799833,0.0,-1.0,-0.636822,-8.384634,-19.629962,-0.924366
-1.0,33.507768,1.0,-1.0,0.17195,-30.138221,31.625179,1.040277
0.570567,33.763646,0.424793,-0.290112,1.0,48.748958,17.036091,0.228627
-1.622823,30.760883,0.204198,-1.475373,0.0,55.150603,11.746399,1.386832
0.0,30.583464,1.0,0.0,-1.0,53.48121,25.820061,1.451427
-1.0,24.758949,-1.085248,0.0,-0.236751,37.292251,-22.556828,-1.0
1.0,37.12538,-1.0,-0.494304,-1.0,54.87716,-22.625649,0.0
1.058835,25.599621,1.0,0.0,1.032132,32.094996,3.959503,-0.566685
-1.283394,29.389173,-0.088016,0.0,0.0,31.486228,20.424581,1.0
-1.0,24.137792,-0.582595,-0.75379,1.0,37.927013,-4.31648,1.0
0.0,35.174641,-1.0,1.0,0.64821,8.946991,27.67962,-1.0
1.0,26.932196,0.060009,1.147962,0.296711,-45.702534,1.543238,0.180754
0.151083,34.744642,0.0,1.203389,0.40953,-35.843302,33.69488,2.201163
0.0,23.985079,0.353291,1.0,1.0,-14.725346,-1.164523,0.0
-0.101444,36.546987,0.0,-1.0,1.0,4.437993,-16.406054,-1.0
-1.0,38.38528,1.296383,1.0,0.0,10.882792,32.376578,-1.0
0.117697,21.934588,-0.838934,0.18381,0.712441,-28.381419,-5.244508,-0.191876
-1.0,30.97433,1.0,2.099508,-1.0,12.370237,33.679705,0.388035
0.73841,28.524245,0.85272,0.0,-0.18502,20.629692,-4.464393,1.0
-1.129049,28.576719,-1.0,-1.25211,1.0,30.149686,15.006357,1.0
1.62408,31.422131,0.418722,1.0,-1.0,-19.620517,-1.744367,1.0
-1.264633,32.111292,-2.113564,-0.710225,-1.0,-30.104092,-6.867764,-1.0
-1.0,32.770412,-0.660766,0.0,-0.294382,-25.68508,19.18985,-0.070251
1.0,38.786867,1.0,0.0,-1.0,56.384072,35.553769,1.028845
-0.285956,38.758875,-1.0,-0.272426,-0.432965,38.811543,-2.384247,0.53059
-1.0,28.548637,0.0,0.141555,-1.0,-30.27644,-14.856495,0.610084
-0.399282,21.912398,0.0,0.0,-0.724986,48.82717,6.818662,0.0
-0.53512,28.1095,0.0,0.0,1.0,52.331687,27.296979,-1.0
-0.549168,39.651138,-0.337651,0.0,1.993459,-32.999318,15.305985,0.0
0.177737,30.205042,1.0,-1.0,0.0,51.446736,10.979522,2.031077
0.0,35.926047,0.0,1.449623,0.131153,-30.306714,-0.138751,-0.724164
0.027486,35.161803,1.0,0.883273,1.0,9.432674,26.166758,1.340872
-1.36714,37.973778,1.22882,-1.0,1.0,22.084513,21.625199,0.484326
-2.295764,30.689621,0.418691,0.0,0.787517,-4.401918,-10.028112,-0.490342
0.918254,38.111417,1.685679,0.224029,-1.0,35.005804,-12.753551,-0.600709
-1.0,35.171157,0.812323,-0.586574,-1.0,0.247378,-4.581629,1.0
-1.0,22.381311,1.0,0.220313,0.164601,28.338793,-0.156623,-0.356712
-1.206462,33.586443,0.0,0.0,-1.034985,11.278925,9.184143,0.263322
0.0,26.630848,0.621848,0.0,-1.057234,43.494473,29.311722,1.151231
0.0,35.378805,0.304617,-1.0,1.0,3.438597,22.776361,-0.917667
0.0,30.274424,0.870009,0.311873,-1.0,-16.930918,-16.750254,0.014729
-1.0,35.487148,1.0,0.135039,-1.098329,37.088648,-5.912934,-1.0
0.0,26.232315,0.0,0.0,-1.0,26.951955,26.738242,1.055635
-1.0,27.342912,-1.0,0.0,1.0,48.604791,-6.397138,1.454083
1.0,37.387848,1.092093,0.962754,-0.210645,-11.377829,-12.443845,-0.741925
0.479787,27.674209,-1.093951,-0.271213,0.0,60.231449,-19.91197,0.345008
-1.0,38.481335,-1.066168,-0.442218,0.0,8.915007,-6.071037,-0.082586
0.0,29.955275,0.746775,-1.28103,-0.244911,-40.407385,22.865903,-0.905369
-0.147924,22.276904,-1.660423,0.863673,1.0,-36.52597,34.055522,-1.628705
-1.76765,39.444191,1.0,-0.265921,0.250954,33.317261,26.389136,-1.0
1.0,37.673326,1.0,-0.683861,1.0,57.952191,13.975688,0.24099
0.0,36.422209,0.0,-1.0,-1.113446,47.449529,20.943183,-0.036074
-0.615758,33.926817,-0.950445,0.623753,0.909277,-47.127203,35.892542,0.40649
-1.0,38.539303,0.829096,0.542146,0.5757,24.962247,24.793894,-0.033783
-1.0,22.734745,-0.060184,1.0,0.0,13.821846,-22.589982,1.0
0.0,37.494618,0.651861,-1.0,1.801189,25.50434,28.056491,0.0
-1.0,37.879563,0.968313,0.117244,2.594505,32.342453,-16.903695,0.365918
-1.0,29.915869,0.0,0.0,-0.211599,-34.617884,25.163351,0.0
-1.0,35.667936,-1.0,-0.965895,0.0,-44.713461,-15.015672,-1.0
-0.678864,25.63997,0.821699,0.0,1.207077,9.404475,-2.71556,0.0
0.673332,23.849839,0.74885,2.100629,-1.0,57.740999,-2.688954,0.0
-0.073212,32.179786,0.0,1.006702,0.0,53.648858,14.715547,0.0
-0.649217,31.52789,1.0,1.0,0.0,18.924501,-19.54873,1.0
0.161925,28.021711,1.0,0.069359,0.0,49.704653,21.51032,-0.0086
-1.324762,34.939621,-1.0,0.394358,1.0,2.201674,29.338196,0.0
1.0,23.299718,0.0,-0.809153,1.0,32.6385,-4.785522,-0.508123
-1.0,37.855746,-0.372246,1.718795,1.0,4.216504,-21.908819,-0.404907
0.0,27.992406,-1.279724,0.0,-1.0,37.844745,0.467698,-1.0
1.602289,34.218637,-1.0,1.0,-2.722338,4.094391,-6.518502,0.0
-1.0,32.716872,0.123091,-0.82456,-1.4032,12.562742,29.032591,0.598992
1.0,26.140139,0.0,-0.85871,-1.049268,1.395974,-10.814884,0.750074
-0.121889,35.327698,1.0,-1.0,0.0,55.87054,31.394513,-0.193795
0.0,23.178281,0.0,-1.0,-1.78394,-27.062735,11.35556,-0.13211
1.0,28.373899,0.0,-1.0,0.52108,-20.108263,0.143781,-0.26864
1.0,36.367524,-1.0,1.0,-0.058752,-44.002528,-4.304171,-0.975462
-1.186674,24.177191,2.810222,0.238653,-0.979321,43.866697,-16.785379,-1.0
0.164977,33.898333,1.0,-0.387981,-1.0,9.858927,-8.357994,0.523496
0.0,22.083824,1.0,1.0,-1.0,-33.418353,-2.213639,0.0
0.0,32.810397,0.395593,1.0,-0.301304,22.712118,5.039344,0.0
-1.060955,34.524566,1.206063,-0.290279,-1.114616,-38.004346,6.824733,0.961325
0.253814,22.559115,-2.33165,-1.27309,0.0,30.919913,-14.286864,-0.634283
-0.0906,38.241232,-0.211753,0.974397,0.959839,-32.687561,-20.308448,1.656498
1.101797,26.646814,-0.730086,0.0,-0.321126,-23.426621,-7.234994,-0.022139
-1.0,30.256266,1.0,-0.922217,-1.412829,-28.17531,-7.957544,-1.0
0.0,30.449077,-1.0,1.0,-0.89158,14.177272,24.18971,-1.0
0.0,26.825331,0.438819,2.682356,1.0,7.940331,7.927595,-0.155992
-0.688513,36.685193,0.42428,1.0,0.84888,-17.724457,-4.12488,-0.520646
1.969243,38.098338,0.60076,-1.0,1.0,18.26868,18.428336,0.291292
-0.850597,38.228157,1.994394,0.317065,1.972598,-46.898015,-16.56153,1.0
0.0,38.756691,-0.181547,0.088075,1.0,59.977543,17.971609,-1.0
1.0,33.372378,-1.0,-1.0,1.0,43.725555,-19.546299,0.0
1.0,24.171106,1.0,-1.0,0.773454,16.118037,-9.877001,0.228335
0.869627,25.016874,1.0,1.0,-1.0,4.65352,7.645813,1.803554
1.489514,29.006503,1.0,-0.944308,0.993144,14.744253,-8.229942,0.467809
-0.469103,25.859901,-0.117373,-1.0,0.0,-27.165781,7.613841,0.275231
-1.0,28.334926,-1.0,-1.528724,1.0,-35.441108,6.195562,0.32198
-0.3827,36.191791,1.0,1.855935,0.0,-27.58554,-6.776425,1.565626
1.0,24.189589,-1.0,-0.391048,0.263548,4.906849,-21.528869,0.0
0.0,30.986519,-1.0,1.0,1.0,38.489789,23.932559,-2.355622
1.0,26.238524,1.0,-1.0,1.0,-40.41683,13.625447,1.0
0.066025,35.091674,0.0,0.0,-1.0,-32.432669,-19.722457,0.0
0.380007,31.214745,0.0,0.0,-1.0,32.854962,33.384732,-1.0
-1.0,29.345785,0.010285,-1.0,0.417183,-3.541789,-14.434255,-0.765724
-1.0,29.504666,1.0,0.0,-1.0,-15.9673,-12.652626,-0.70774
-0.902206,38.916709,-0.072522,-1.0,1.0,47.770464,4.051857,-2.720219
-1.548457,38.208944,-0.367159,-0.043268,-1.0,-23.735103,18.033905,0.184723
0.0,23.923452,1.0,1.0,0.075782,40.940346,32.268313,-1.269557
0.182056,31.922689,-0.294698,-0.423749,0.475695,-32.790925,-3.571472,-0.273751
0.753275,29.629954,-2.080474,-1.0,0.816113,57.494371,33.012913,-1.455413
1.0,33.627031,1.635465,-1.0,1.0,58.651134,-6.238759,-1.0
-1.0,29.51388,-1.0,-2.025059,-1.0,19.716884,29.179705,-0.864485
1.0,25.82634,0.0,-1.0,-1.0,60.50657,16.622484,0.040503
-1.650293,33.342001,0.0,-1.050262,-1.0,22.547392,-0.259621,-0.823304
0.0,25.019801,1.012809,1.0,1.0,-44.241468,23.465709,-1.0
-0.967271,32.197602,0.549204,0.0,-1.0,42.252897,7.815187,-1.0
-0.012731,30.791953,0.0,1.0,1.369784,12.287666,-7.906436,0.0
-0.721925,24.755768,0.0,0.314218,0.058717,35.693147,-13.083234,-0.040269
1.0,33.588041,-1.0,-1.0,1.0,-24.589552,14.810796,-0.071936
-0.493142,29.694754,-0.736754,-0.145271,2.182716,-7.107851,6.528519,0.0
-1.0,36.352784,0.94937,0.950915,-0.145019,35.480694,-20.861631,-1.157925
0.94969,23.726536,1.0,-2.146411,0.0,8.490372,-16.22013,-1.0
1.167451,30.777639,-0.060749,-1.0,-1.0,-9.829137,15.135116,-0.999818
-1.0,35.736377,0.0,0.985406,0.728935,-45.888794,14.938746,-0.595525
0.099547,28.522595,-0.458664,-1.214386,0.0,10.313576,16.167922,0.0
1.0,22.576458,0.421098,-0.575978,1.0,48.176269,30.949416,-0.06587
0.0,28.884577,1.0,-1.0,0.381076,-44.468388,-6.829812,0.545353
0.873642,22.297874,-0.468375,1.0,1.0,14.006547,-16.307688,0.420431
1.0,38.56784,0.0,0.0,-1.0,-22.803963,34.579927,0.0
0.12213,23.244414,0.870981,1.0,1.0,21.004067,14.642445,0.883763
-0.098795,36.334399,-1.0,1.0,1.0,-7.697592,16.459966,-1.0
1.0,28.759975,-1.0,-1.0,0.0,44.356696,3.211678,-1.263413
1.142623,38.905302,0.205188,-1.151389,1.449406,-36.132194,0.1165,-0.694657
1.0,33.922555,-0.219366,-0.773809,1.0,34.65332,14.436443,-0.428694
-0.326828,37.797512,1.0,1.0,0.0,-36.112727,34.535565,-1.0
1.291854,30.26571,-0.629252,-1.0,1.0,37.638891,14.634823,0.031362
1.0,23.141515,0.767507,2.352863,0.952024,6.392455,-20.945404,0.0
1.0,27.46917,-1.323404,-0.754347,1.40731,-33.272907,1.69882,-1.0
-1.0,26.065904,0.0,0.0,0.271385,-27.000316,-12.601069,0.0
1.565819,31.177616,0.0,-1.100776,1.002611,-38.562088,13.72079,1.0
1.0,24.422154,-0.873918,-1.0,-1.0,-11.624963,9.010912,1.0
0.006468,24.537681,-0.269085,0.0,-1.114674,46.755214,26.98551,-0.140821
1.630018,32.411896,-0.256199,-1.0,1.0,-16.236676,-6.655792,1.0
-1.08518,37.501458,-0.367656,-1.0,-1.011165,-46.064699,-19.138077,1.3626
1.0,35.800716,0.0,1.705979,0.213978,-15.461982,-3.18439,0.0
-1.0,31.890326,-1.0,1.0,0.0,-32.132588,-5.31606,-0.235799
-0.584717,22.183149,1.0,-1.0,0.833808,9.389135,17.155572,1.0
-1.0,26.716862,0.0,-0.516348,1.0,-39.945369,6.681178,-0.246887
0.0,37.741189,-1.0,-2.047133,-1.0,8.085297,31.717956,-0.539231
0.422908,36.082956,0.0,-0.524036,-1.0,-6.593695,-20.854427,1.0
-0.352866,33.201843,0.726545,-0.001241,0.160861,-39.28397,20.078665,-1.459005
-1.0,30.010309,0.0,0.0,3.258723,25.801116,4.212635,1.711668
-3.168608,26.378306,-0.244274,-1.0,1.006008,1.070359,26.159918,-1.0
0.0,32.284847,-0.509396,-1.0,1.0,-46.41151,29.884184,-1.0
0.0,28.097853,0.929967,0.16982,0.0,52.01244,10.537688,1.734649
1.232073,25.019351,1.867203,-1.0,0.40059,-14.936616,-3.223538,-1.272483
-1.0,34.30751,0.0,0.0,-0.936726,-21.819525,9.798457,0.219633
-1.0,28.297969,0.0,-0.712876,0.0,17.970593,5.438649,0.446012
0.172158,32.940269,0.0,-0.060652,-1.0,45.683615,-10.607438,0.0
-0.834504,29.785951,-1.0,0.0,0.0,-31.51056,1.652756,0.361381
-1.0,31.249248,-1.186423,2.257604,-0.02446,1.043001,-9.625851,1.0
0.135507,32.619158,-1.0,-0.732043,0.230537,-24.224325,26.861975,-1.248281
0.742588,29.334868,-0.119973,1.976585,-0.232854,0.395305,22.235881,-1.0
-0.565995,28.399623,0.0,-0.354176,-1.0,27.74062,-16.214638,-1.331007
1.0,30.732342,1.0,-0.945501,-2.26033,40.476521,6.952118,0.316089
-1.0,36.080845,1.0,1.0,0.0,-16.182633,-2.848545,0.264192
-2.16427,37.999063,0.759545,0.8297,1.0,20.935955,28.994155,1.0
0.678367,23.524296,-1.0,1.0,0.098108,-6.487808,6.519002,0.359192
1.697914,35.116116,1.0,-1.0,1.458535,11.993527,-14.453692,0.496088
-0.115959,39.406249,-0.73557,1.0,-1.0,14.938253,-2.410341,-1.0
-0.810927,37.826417,0.0,-1.0,0.736733,-7.451698,10.273282,1.0
-0.857239,24.154402,-0.948818,1.0,0.084964,-29.151733,-22.262917,-1.034493
1.522761,25.338495,-1.0,-0.26532,1.0,42.554572,10.604366,0.403925
1.0,23.820838,-1.676606,1.0,-1.0,-30.134113,3.792866,-0.716575
1.650041,37.418792,-0.084935,1.0,1.0,-29.543124,-9.592165,1.0
-2.22216,24.383338,-0.310835,-1.0,-0.069751,22.329239,32.173517,0.0
-1.0,32.745684,1.0,-1.0,0.904068,-22.710414,-5.981831,0.0
0.892757,34.03645,-1.0,1.635551,-2.937974,39.875159,-15.90095,0.952842
-1.0,29.153317,1.087662,1.0,-0.829803,-30.180985,10.055065,-0.343331
0.0,36.866182,-1.108765,-1.0,-0.840829,-18.689803,6.071904,1.0
0.0,33.988329,0.4898,0.0,1.031747,-2.290672,4.184078,1.0
-1.0,23.068729,0.0,1.103839,0.0,7.39922,-18.062705,1.0
-0.14743,27.711009,0.0,1.084765,0.0,33.304469,32.31048,-0.227884
-1.0,39.071457,1.093796,0.007544,2.527698,13.105563,32.221357,-0.583611
-1.0,24.478909,0.370645,0.0,0.5353,30.187815,-8.469956,0.206385
-1.0,23.323782,-0.713683,0.0,-0.010991,-28.456271,10.409829,-1.0
1.0,30.503572,0.0,1.085047,0.0,56.831311,-1.419641,-0.155509
0.296273,35.178831,-1.0,-0.960723,1.0,-25.309838,22.298608,-1.0
1.0,33.413381,1.09766,1.028699,0.0,44.461793,32.998085,0.0
0.268754,27.124057,-1.679966,1.0,-0.706892,26.214282,-14.818252,-2.439674
-1.008869,34.658173,0.43131,0.227219,0.241681,22.631175,26.624908,1.0
0.660498,26.096298,-1.0,0.757059,0.824187,45.599441,6.618371,0.0
0.862816,39.400163,-0.799473,0.580867,1.60685,-46.162328,-0.180488,-0.290665
1.0,22.261453,-0.790617,1.10314,0.0,9.37622,24.585632,-1.076003
1.0,27.901867,0.0,1.0,-1.0,-42.431419,-5.06935,0.0
-1.0,25.491765,-0.193633,0.0,0.0,23.665088,35.76206,-1.0
-0.939343,37.817125,-0.110221,1.0,1.0,53.305393,28.588047,-0.368783
1.0,21.916654,-1.0,1.0,1.0,52.585856,27.221366,0.0
-1.381682,22.113324,0.084409,0.0,-0.985488,-27.677118,31.272616,0.181511
-1.0,36.022808,-0.461579,0.25631,-1.104253,53.080992,21.844979,1.0
1.019879,38.590803,2.267052,0.502114,0.0,-17.28767,17.140238,-1.0
0.0,31.385894,0.0,-1.965432,2.202406,26.408688,14.093877,0.79116
-1.278933,33.625869,1.517005,1.0,0.0,17.043363,-7.368125,-1.0
0.84329,21.63644,1.573954,1.125458,0.240496,-1.777975,11.956523,1.0
-1.0,28.32789,1.0,-1.212134,1.0,43.070509,26.067525,-0.570353
0.1929,29.272243,1.0,1.0,0.0,54.413895,-15.972174,-1.0
-2.294374,23.880908,1.54735,0.0,0.0,33.622907,23.535307,-0.866501
-1.0,26.495572,1.870197,0.0,1.0,38.914152,26.162805,1.0
-1.0,35.300429,-0.756556,1.415743,-1.0,60.936483,27.394817,-1.301537
1.0,38.489469,-0.824858,-0.613069,1.0,57.773183,-3.080973,-1.0
1.0,39.187576,1.0,1.0,1.0,-13.059641,-18.702251,0.23863
0.035978,26.510934,1.0,-1.055656,0.0,17.572001,8.474801,1.0
0.0,38.033038,0.0,-1.035423,1.0,34.355076,-20.087013,0.0
0.0,32.453238,1.526232,-1.0,-0.700324,35.228741,9.130365,0.0
0.171987,23.781584,0.0,-1.330868,1.0,-10.033711,32.391705,0.6637
2.069241,24.037114,-0.985501,0.509429,1.0,44.573791,31.114036,0.477583
0.580838,24.14701,-1.241623,1.0,1.0,58.937438,13.802433,1.478446
0.0,27.462339,0.694034,1.0,-1.261914,21.532959,-14.122475,-0.73754
-0.207332,37.677793,-0.319771,-0.852206,-0.822878,-30.550926,-5.36198,-1.195685
-1.047006,35.769349,-1.432721,2.023116,1.0,22.953261,34.541902,-1.0
-0.534236,37.307861,-1.0,0.766983,-0.438978,-12.487604,-8.495025,-1.0
1.0,39.411791,-0.571839,0.0,-0.365274,19.922488,-2.014837,0.175267
0.949014,35.643424,-0.754289,-0.632363,-0.547282,-28.732487,-8.509808,0.0
0.0,37.176379,0.940673,0.0,1.286263,-32.856688,21.351309,-0.393131
-0.582938,22.971081,0.0,-0.33336,-1.345444,31.596144,21.821852,-1.738824
0.719311,28.146498,1.538766,0.661961,-0.309715,50.681631,26.735662,0.083954
-0.014121,38.062831,0.350033,-0.374636,-0.861772,30.873936,1.049298,0.139234
1.0,27.977533,0.078177,0.169922,1.0,58.992352,-17.687165,0.0
-1.0,27.809534,0.050712,1.0,0.0,34.360719,3.831344,-0.614185
0.0,29.833452,0.0,1.123225,0.0,-20.289477,-9.23671,-1.283313
-1.0,35.33273,1.193456,1.555403,-1.0,-38.212531,28.433631,1.371798
-0.42541,34.218543,-1.0,1.0,-1.0,-27.888976,-18.274449,1.0
0.0,25.436409,-0.546247,1.0,1.0,34.014586,20.519839,-0.850073
-0.633306,22.977929,1.0,-0.18468,-1.0,-37.969646,33.208622,-0.661434
0.764912,33.399894,0.0,0.285875,-0.686735,-11.752605,6.457676,0.0
-1.0,27.179183,0.0,-1.251375,0.0,-46.416027,26.890477,0.0
0.0,36.523596,0.0,-0.569599,0.0,-16.390376,6.417521,1.0
2.350191,28.147276,-1.08377,-1.0,0.0,50.76877,20.391127,-1.594727
1.0,21.686266,0.0,1.0,0.580224,-45.23554,-6.143016,-0.772061
-0.282282,35.025908,0.98469,-0.795229,0.045703,18.591508,1.723216,0.014073
0.505061,38.946174,1.0,0.030449,-1.0,-44.618766,19.667242,0.0
0.0,39.10907,-1.0,-1.0,0.0,-0.410158,24.277245,0.186985
-0.874066,36.755543,-1.0,0.0,0.201778,24.261123,4.087997,1.0
0.338522,34.158437,0.0,0.370581,-1.0,58.995569,-20.163718,-0.386737
-0.429811,26.461871,0.296535,-0.322827,1.0,26.072061,-13.628706,1.0
-1.0,34.827892,0.415221,1.0,0.0,5.891895,12.290146,0.0
0.188059,32.134726,-1.0,-1.907373,1.0,46.201305,-15.338032,0.0
0.975066,30.458681,1.0,-0.533954,1.0,5.83912,-16.456705,-1.741839
0.343841,31.789662,0.008981,-1.0,1.0,3.346818,13.36649,1.611116
-0.331963,30.628166,1.0,1.0,1.0,46.485083,9.359797,-1.0
-1.0,36.427898,-0.516817,0.0,1.0,-6.425099,-13.770146,-0.889223
-0.144871,22.383008,1.0,0.0,-1.0,-26.5507,3.516416,-1.0
0.0,32.955159,-0.050364,0.0,1.0,-22.577724,32.198624,0.701289
-0.491828,32.198962,-0.058491,-1.0,-2.070558,18.773151,-5.641002,-1.0
-0.489782,37.562846,0.0,1.0,1.482468,-14.424296,19.178168,1.0
0.682291,39.515475,-1.407187,0.0,0.325541,-38.835794,-10.094531,-0.772172
0.48294,26.989819,0.0,0.251226,-1.0,-36.931687,-10.167573,-0.049474
-0.215573,31.088022,-0.816946,0.0,1.469433,-28.751601,-21.070227,0.0
-1.325729,36.400847,1.086509,-0.927999,-1.0,24.14955,31.014499,1.775857
0.0,35.429078,-1.0,1.0,0.0,44.507066,19.460417,0.052298
0.0,25.126439,-1.0,-0.110367,1.213793,-26.338108,-15.37677,1.0
2.582244,34.106575,1.231373,-1.0,-0.289049,33.516204,20.42526,-1.43733
0.063439,25.260855,0.0,1.555057,0.265038,10.967332,12.401049,-0.593555
0.0,37.553244,0.13291,-0.046783,-1.160741,11.972227,4.590297,0.407234
0.989934,31.258063,1.0,-0.532755,1.083051,-4.169318,22.184207,-0.153059
1.0,22.155909,0.445916,0.0,0.269161,-18.68572,19.998463,1.311593
0.304839,23.194081,0.0,-0.282352,0.0,21.790079,-1.175746,0.057485
-1.0,32.479184,0.500346,0.89484,1.529263,37.598988,22.49646,0.132764
-1.0,22.146382,1.0,0.25056,-0.672868,49.096959,-6.770307,0.286093
0.066552,28.08943,1.0,-1.52416,0.0,13.961749,3.977776,-0.177644
0.0,35.787047,1.0,-0.650368,0.0,-23.482255,28.513832,-0.843933
1.565135,32.298467,0.0,1.0,0.112776,0.233572,23.219505,-0.177754
1.0,26.15291,1.290561,-0.913418,0.190002,32.657849,2.04419,0.0
-1.0,38.82278,0.0,0.471123,-1.0,32.299619,-20.365941,-0.75541
-0.187406,29.047809,0.702715,0.643508,1.0,-41.876066,17.42913,-0.81872
0.901117,34.561653,-1.0,-0.037831,1.0,5.453724,27.012939,1.0
-1.605392,22.768206,-0.226444,0.847682,-1.0,24.463829,4.719349,0.421141
1.0,25.255525,2.201508,-1.133318,1.0,5.258171,-10.03263,0.0
0.028484,35.101483,1.0,-0.585482,0.679644,9.500558,14.161935,0.378702
-0.746822,35.545204,1.0,-1.0,-1.0,37.352836,2.842325,1.0
-0.244782,37.172,-0.687648,-0.43864,1.0,-38.833099,19.208397,0.0
0.0,27.895285,-0.46111,-0.47447,0.211112,-40.579618,-0.050091,0.784255
0.0,29.61823,1.0,0.47401,0.535574,44.330913,28.358611,-0.853862
0.0,28.36892,0.0,-1.0,0.706939,-25.406683,33.389669,-1.367473
0.230792,28.037549,0.0,-1.0,0.226384,-39.767867,6.842298,-2.40747
-0.93672,26.696967,0.0,0.0,-0.276454,19.391402,11.484322,0.0
0.091824,34.535008,-1.0,0.419125,-0.364295,11.080863,-12.121127,-0.712259
0.393772,31.473933,0.484791,0.0,-1.0,-20.644446,-8.498139,0.0
1.0,24.413046,0.198531,-0.493941,-1.0,12.450266,14.43037,1.0
1.0,30.84787,-0.931005,-0.503972,0.0,59.499834,32.569771,0.0
1.0,28.290593,-1.516251,1.0,1.0,37.830803,19.53638,1.0
-0.554476,39.581193,0.724171,-0.515202,1.000007,-38.798817,25.594889,-0.837755
-1.0,22.473264,-1.0,-1.165713,0.0,-21.92919,25.265468,0.0
0.0,28.857443,0.0,-1.0,-0.489563,-13.999674,34.793965,1.0
1.0,33.151805,0.176537,1.0,-0.615051,-16.53182,15.434469,0.0
1.0,23.52038,-1.0,0.446658,1.0,19.71716,20.423221,-1.0
1.39246,32.552005,-0.087294,1.0,1.356896,-29.57686,22.950927,1.0
1.0,30.219884,0.86045,-1.0,-0.155834,-33.112478,24.544054,-1.0
0.0,23.861334,-1.0,-0.510045,-0.743372,-22.177032,-11.1222,-1.106047
0.0,34.721872,-1.0,-0.992126,0.0,36.368098,6.756166,1.0
0.0,38.318203,-1.300067,0.0,0.419536,30.887662,-0.823692,0.0
-1.127174,30.812918,1.554367,0.0,0.984829,42.273265,-18.732609,-1.0
-0.050292,30.227359,1.170782,1.359437,-2.595681,11.902766,29.499623,0.227772
-1.0,39.022192,-0.670629,-1.0,-1.0,5.122097,26.594405,0.0
1.0,25.431771,1.34073,-1.008508,-2.0379,-24.065756,-8.750817,1.0
0.0,36.353686,-1.0,1.0,-0.149161,47.339827,6.344632,0.789663
0.0,27.190102,-0.838027,-2.021765,1.04063,39.365659,-13.282876,0.0
0.0,22.582212,0.968131,-1.0,0.781991,-14.910893,25.079673,-1.0
-1.0,33.388084,0.614193,0.0,1.0,-17.112814,29.202721,-0.953355
1.488116,29.833502,-0.597557,-0.29044,-0.460669,2.072267,11.127039,0.0
0.0,25.990142,1.0,1.174199,1.0,-25.367408,27.726546,-1.0
1.0,39.203411,0.0,0.179526,0.0,-11.322416,-0.499056,1.246608
-1.331105,22.301008,-0.249267,0.0,-1.0,51.274869,33.066993,-1.132468
1.0,31.164165,0.0,1.0,1.0,59.718573,29.864552,-0.962705
1.0,29.700898,1.316349,0.0,0.118695,44.53954,-17.564034,0.0
0.0,36.642302,-0.250581,-0.618655,-1.0,-22.649113,27.069488,-0.57809
0.0,36.37465,-1.0,-0.026614,0.0,-37.777242,9.370642,-0.505117
1.0,30.46125,0.0,-1.38561,1.215822,0.380067,9.10989,-1.0
0.131005,29.892314,-1.0,-0.307463,-1.0,52.793699,36.096422,-1.195713
