mk_φ10,zx_ψ21,zx_λ72,jl_ψ23,zx_λ74,mk_φ15
0.959411,0.856076,1.371205,-53.909755,-0.810159,-90.900328
0.594,1.117194,5.303807,15.765686,-8.774805,-92.872936
0.471884,-0.479215,-0.882806,-23.329275,-1.891569,-94.732608
0.878218,0.088715,-0.011198,-44.656971,6.40774,-93.197582
1.4606,-1.0,7.50104,-67.138027,-12.635792,-92.691161
0.355115,0.779816,3.195237,20.295325,-8.741491,-92.533543
1.071096,0.658574,7.248696,-92.914863,-7.218743,-92.555166
0.34471,0.0,-0.95605,-59.378119,4.903806,-93.060954
0.428821,0.441388,-2.714262,-20.257742,-17.778005,-91.672248
1.237762,0.474263,-4.691066,-18.052121,-4.955581,-93.163038
1.008919,-0.438867,1.254652,-90.2264,-5.779449,-96.108586
0.717798,-0.053053,4.161246,2.650639,6.698954,-92.303063
-0.554251,-1.0,-1.522479,-54.147655,1.733983,-95.44876
0.482095,0.215321,2.592184,29.676369,-0.339184,-94.937687
1.769442,-1.0,-2.21459,-1.459077,-9.052649,-94.528374
1.068489,1.0,0.618733,-68.818508,4.346061,-93.31079
0.315437,-0.678903,-0.93126,-67.576026,-1.182349,-92.893476
-0.034574,1.0,-5.09471,-23.694918,2.197101,-95.202817
0.265251,1.220485,2.405413,18.700237,-1.423142,-91.231834
0.409873,0.0,-0.640048,-18.993495,-3.917185,-96.198573
1.24433,0.0,-2.159918,8.309867,-3.605627,-95.780937
0.650706,0.0,0.931966,-84.845235,3.824915,-91.261247
1.483263,-0.501345,4.616981,-30.56579,-7.167067,-91.939541
1.760558,0.975744,-0.365088,-66.795622,-1.283784,-93.368362
0.443602,1.0,9.016374,-20.630066,0.937775,-95.488314
0.490279,1.432956,-1.77129,-16.426805,4.633873,-94.141299
1.073946,-1.0,-3.741223,-52.733036,-10.766811,-92.269789
0.012227,-1.0,2.001045,-33.55718,3.339625,-90.373493
0.756599,0.0,5.542112,-92.951264,3.4418,-95.812515
0.032242,0.0,1.412816,-82.625791,-15.65846,-95.347363
1.155564,0.0,-0.213227,-28.190674,0.884248,-95.593572
0.828339,-1.0,-3.300073,-42.144807,4.247824,-91.735314
0.300343,-0.593284,-4.276906,-27.282527,2.76596,-95.976434
0.29607,1.0,-4.153914,2.237204,-0.262003,-92.526444
0.781685,1.0,3.285732,-81.303199,-0.93219,-92.67538
0.672568,0.6077,1.695876,-9.12682,-9.118995,-94.381449
-0.144106,0.0,3.128131,9.662666,-8.339202,-90.112875
0.592085,0.0,-3.642146,-13.004607,-1.659527,-92.612963
0.07091,0.223756,0.280299,28.477772,11.434705,-96.142142
0.078567,0.366908,-9.610457,-16.768402,-7.075311,-96.041379
1.110822,-0.314382,0.649736,22.501924,-5.274055,-93.823077
1.778364,0.0,2.644649,-2.004804,1.760896,-90.271245
0.485913,-1.0,0.516248,-15.401684,-5.026479,-90.47938
0.962869,0.0,3.218569,-14.018925,1.795848,-93.652969
1.782623,1.387919,-2.583498,-88.782726,-5.885901,-90.632281
0.897554,-1.0,-3.695145,-39.519162,-0.664628,-92.878782
1.049453,0.0,-0.081901,14.590539,-5.322315,-96.285851
0.077301,-1.0,1.843827,-81.508572,-19.563404,-91.367223
0.568345,-1.45131,-0.525467,-3.010564,-0.188234,-90.073592
1.269688,0.0,3.625154,-3.45573,-4.315131,-91.636089
1.212459,-1.0,-0.167404,-11.780443,-3.066942,-95.51529
0.51661,1.261704,-5.82728,-67.448587,0.215992,-92.875661
1.067332,-0.414304,2.85835,-8.138844,-4.979271,-94.911344
1.317212,-1.0,1.02295,28.899769,-3.137465,-91.036031
0.897617,0.0,0.778859,-25.071831,-8.475248,-90.104727
0.505413,1.0,0.16882,-74.981248,-10.864942,-95.378165
-0.27197,0.0,4.229532,-27.784653,-4.942028,-92.859568
1.16243,0.094078,-3.40659,-29.148916,4.113483,-90.953702
0.814274,1.0,1.62708,11.956013,-4.151281,-90.653619
0.439395,0.0,-1.318182,25.005456,-2.71814,-93.076428
0.80945,-0.893531,1.065868,-6.102826,5.785956,-90.357091
1.024916,-1.506243,-1.812838,-24.577688,-4.867811,-91.874141
-0.126718,-0.702115,-3.50591,-1.123738,1.891357,-96.168223
0.434989,-0.083073,-0.438588,-78.508463,-2.667898,-94.815727
0.466833,-0.432485,8.330793,12.572342,-1.492141,-92.534761
1.419731,0.838,-0.595269,2.399152,5.670415,-96.167776
1.255614,-1.0,0.742372,-82.564702,-6.159511,-92.583793
-0.424979,-0.352528,-1.905414,15.834466,14.5322,-90.718272
1.115854,0.0,1.504077,-92.161525,1.469133,-92.648732
0.568261,1.80827,0.037268,25.63955,-0.902957,-89.321407
0.869017,0.403274,-4.293671,12.187867,6.178607,-96.102692
0.011423,1.538718,3.938032,13.187806,3.922353,-92.550388
0.747963,0.0,-3.181804,-70.545481,-8.780557,-90.654385
0.775001,0.0,-3.808782,-58.012523,-7.211966,-94.247041
1.127762,-1.0,2.688544,-94.327037,-11.650225,-93.759193
1.356772,-0.00812,4.535672,-21.026855,-10.814424,-93.469159
0.650604,0.0,1.240537,-81.570501,6.794214,-92.922353
-0.293625,0.002832,-1.674383,-26.221708,-9.035514,-91.742975
0.126061,-0.681678,-2.319504,-50.674578,8.336897,-94.952798
1.313621,-1.0,-4.250687,-44.594771,-1.84801,-89.680531
1.352568,1.0,3.651095,3.804187,-3.995813,-94.440802
0.717221,1.0,2.773388,25.897569,1.95639,-95.978094
-0.06405,-1.0,-2.755755,-49.23763,4.549859,-94.691186
0.849235,1.0,3.354014,8.025419,1.70574,-90.565465
0.648046,1.0,-1.590353,-28.753806,-5.794501,-91.148392
0.239197,0.392461,0.039249,15.898064,-0.790289,-92.777006
0.142333,0.832165,-0.301013,-54.212083,-2.760271,-94.965655
0.395481,0.815419,3.171314,-73.73419,-2.97599,-96.340488
1.472866,-0.85592,-0.715707,28.572395,-12.463958,-92.906392
1.244973,1.467219,0.827997,-88.933158,-11.969345,-91.271077
0.791941,-1.199969,1.388009,-64.599897,-3.897197,-95.41707
0.971563,-1.0,-3.960576,-76.099601,-1.23115,-89.49204
0.173564,-1.285223,-5.15851,-93.974505,-9.689172,-90.60457
1.455991,-1.514426,4.948828,-24.510303,-9.679279,-94.211771
1.025364,-0.178214,-1.831051,-1.032208,1.351267,-94.732549
0.047507,-0.766649,-0.06655,8.551882,-1.107885,-95.578446
0.978434,0.0,-4.845053,-68.967673,-3.381376,-90.079284
0.800784,-1.0,0.305617,12.986605,0.941379,-95.528513
-0.041885,1.0,0.268536,-81.507029,-23.15199,-94.148254
0.342893,1.0,-4.593903,-15.950979,-8.988692,-91.167406
0.178342,-1.0,1.833017,24.315696,6.957075,-94.434882
0.818313,1.0,-2.267956,-21.017827,-13.37224,-92.31512
-0.322309,1.0,-2.164218,18.559966,-12.260474,-91.739072
1.192757,-1.0,3.811314,-40.00214,-4.972403,-96.305976
1.260738,0.0,2.386949,-81.962743,10.193404,-90.346399
0.570072,-2.722133,6.429615,-17.998739,-9.942746,-94.230895
0.386018,0.833997,-1.68914,-56.235565,-3.311953,-89.564481
1.95621,0.890436,-5.183203,-49.064501,-2.783643,-92.422204
0.014065,1.0,1.231866,-70.233858,-18.319991,-89.814264
-0.164206,-0.680596,-0.193427,-60.837959,9.194955,-94.385853
-0.17705,1.839464,-1.822176,11.318403,-3.352717,-93.588776
1.091688,0.0,-6.672208,23.310819,1.38149,-91.308955
0.663045,0.0,-0.847528,-15.923777,5.030272,-94.405947
-0.096995,0.0,-2.090724,-11.834644,-4.394332,-91.019891
0.830978,0.0,4.646682,-90.206246,-5.670641,-94.755748
0.202573,1.380998,0.791323,-57.999332,-20.938958,-92.811787
0.763501,0.544477,2.222069,-47.340171,-1.164795,-90.328746
0.42931,-1.036699,-3.303782,-17.413772,-11.656494,-92.433886
0.909684,0.0,6.124448,-10.616656,-4.802658,-93.406401
-0.078753,-1.0,-0.224719,22.220909,-16.950013,-92.779232
0.645109,0.672974,0.359085,0.275637,-17.773885,-95.378001
1.051857,-1.516223,-0.017696,-84.524113,-2.106206,-91.819532
0.500174,1.0,-1.907984,-50.712847,-3.27084,-90.763222
-0.9526,-1.0,-4.387846,14.427107,10.490173,-94.190816
0.784356,-0.614053,1.204006,-5.208859,1.205772,-92.635284
0.684074,-1.0,0.008479,-77.320969,-13.529775,-89.860574
0.704823,-1.0,0.563865,-77.108434,-5.17499,-90.427045
0.914698,0.0,2.250205,-65.506516,-5.765672,-92.054578
-0.115064,-0.176199,7.039024,8.425915,-1.544584,-90.886441
1.269042,0.339105,-5.201438,-92.158491,-6.742092,-89.73874
0.46625,0.0,8.064374,17.251022,7.481492,-89.581526
0.719279,0.137359,6.10535,-64.449783,-5.194355,-89.824983
1.472665,-1.616008,-1.842784,4.836975,-9.657903,-92.31278
0.713021,-0.324009,-0.554973,4.308164,-3.834874,-90.238283
1.117892,1.086585,2.027754,26.054563,-9.667882,-95.730382
1.047945,2.208132,0.036601,-48.998936,-11.233036,-91.261269
1.071676,-1.0,1.559203,-22.313479,-10.498617,-90.187003
1.129603,-1.091203,-0.210298,-23.30253,15.056324,-92.97242
-0.026058,-1.0,-3.130028,-9.228784,-4.552502,-93.83687
0.500336,-0.172798,-0.957136,-58.206643,-4.903748,-93.855827
0.207769,-0.944354,-5.290639,-75.219105,-6.15597,-92.639448
0.651461,-0.180915,3.548802,14.569103,7.566431,-94.613371
1.771556,-0.198748,-0.482847,5.72732,-5.291209,-95.671242
1.21256,0.0,3.49141,-14.384395,5.875754,-93.895374
1.260976,-0.819774,6.46421,-73.274165,-0.922607,-90.689045
0.44565,1.58454,1.992638,-57.798376,-19.320422,-92.848833
1.235596,0.620986,-3.6579,28.16326,1.122084,-94.187689
0.990698,-0.02941,-0.555203,-78.415373,8.036419,-93.698151
0.956047,-1.0,-3.349844,-56.055856,-6.860242,-94.974466
1.397911,0.826239,2.971177,4.376671,-0.013081,-90.164528
0.445345,1.0,6.754193,15.375976,5.186284,-95.139971
0.911942,-0.614618,-4.226126,12.885219,2.3843,-94.636977
0.790125,0.356714,3.492354,-9.180552,-9.518866,-92.883609
1.322831,1.513165,-0.651855,-49.076295,-7.272872,-90.888266
1.036499,1.305007,-2.144378,-9.60874,-4.629731,-93.920064
0.774468,0.0,1.837328,28.770342,-1.060331,-92.592385
0.938985,-1.0,6.914158,-71.173259,-8.202228,-90.531518
0.504814,1.0,-0.568174,4.004923,-1.593463,-92.110403
0.044487,0.0,2.687425,12.09794,6.744665,-91.851939
0.468053,1.0,-4.162064,-25.943332,-12.80167,-89.546413
0.87621,-0.218322,-8.783878,-30.564433,3.31989,-91.188356
0.910479,0.0,-4.320752,-45.609459,8.177154,-91.556657
1.106716,-1.0,1.982072,3.503133,-5.434738,-96.019491
0.439805,1.399787,-2.004328,-34.271848,-2.428602,-90.005811
0.802874,0.0,-0.304466,21.128481,-9.420078,-92.595963
1.400307,0.252489,3.594444,11.998059,-3.690321,-90.09369
0.976365,-0.861314,3.327526,-43.754828,-2.986298,-91.556756
1.335128,-0.842182,-0.007343,17.761805,-7.432953,-94.882878
1.473092,1.0,5.973834,2.815047,-0.872928,-93.624203
0.569655,0.0,-2.029378,18.223297,5.027108,-89.656817
1.027226,1.0,5.778791,-76.070585,-5.216051,-89.960213
0.271602,0.356257,-3.678792,-44.483416,-4.394859,-95.696767
0.898144,1.0,-0.027731,-90.526097,0.888807,-90.332135
0.275133,0.10417,-0.919323,-32.610194,-12.164488,-95.615434
1.150614,1.0,5.061505,-69.980321,-10.698056,-93.159022
0.965159,-1.0,-1.805753,23.128693,-0.925287,-90.170453
-0.29526,0.297312,2.858099,-80.465486,-13.373914,-92.988965
0.003492,-1.0,-4.965359,1.075964,3.377391,-94.365535
0.550023,-1.0,5.550216,19.045167,4.340086,-94.983159
0.670749,1.0,-4.979834,-22.162481,-2.2602,-95.671413
1.604621,1.883292,-1.577239,-1.259413,0.622273,-89.380848
0.307692,-1.158757,1.815268,-94.039633,-4.996849,-94.899003
0.744686,-1.0,3.738617,-72.808208,-4.191054,-93.540088
1.082987,0.054181,-0.337861,-26.992082,-1.482314,-92.283037
0.28985,0.893079,6.90369,25.710984,5.365715,-90.536217
0.472951,-1.0,6.980809,-9.390202,-4.312638,-95.900236
0.813788,1.0,-2.349435,-93.604669,-10.868972,-94.202073
1.101787,-1.0,-3.342042,-68.946296,-1.693271,-89.343509
0.619145,0.302739,7.237081,11.408441,4.394894,-91.186887
1.420612,0.0,2.560905,-19.57668,1.598316,-90.390631
0.865529,0.808818,4.531793,-1.113739,-6.744045,-94.699081
0.504206,1.0,5.000026,-54.291051,-5.892585,-91.213748
0.957053,0.0,-0.216315,-78.073683,-6.050013,-91.769041
0.193361,1.0,-2.306388,24.110092,-1.890488,-90.907311
0.856221,-1.119248,-2.528232,-79.821155,-5.211902,-92.643426
0.877945,0.0,0.681699,-43.279874,-4.822627,-91.547336
0.09931,-1.0,1.884285,-6.370987,-2.639497,-90.195073
0.682994,0.092881,2.212487,-68.285694,-3.599468,-90.939901
1.13428,1.48636,0.058684,-30.382814,5.845588,-91.772855
0.506799,0.677368,2.536173,-90.577773,2.530033,-89.325418
0.042274,-0.298076,2.848964,-62.103888,-5.21519,-92.930682
0.430764,-1.0,-4.152031,9.54298,-5.55862,-94.398534
1.006301,-0.328899,4.617769,-38.421308,-0.057324,-95.012591
0.738078,-0.698422,-2.942394,-22.111378,-2.587704,-94.28713
-0.617065,-1.0,-1.539136,-15.78985,-3.519803,-89.707617
0.328775,1.0,-0.448443,-4.970592,4.953621,-95.163587
-0.116943,1.0,-4.154118,19.015486,-5.213811,-95.559428
1.230542,-0.491288,-3.815637,-42.836754,-0.379494,-91.752657
0.37844,-1.0,-2.387719,24.489112,-11.744463,-92.247903
1.308423,0.0,-0.372513,-55.17836,-3.634888,-95.842098
1.889535,0.083038,-1.518493,-17.973827,-1.981102,-90.13397
0.940072,-0.312586,-5.165796,-26.445213,-6.513576,-93.616323
1.427319,1.0,1.807693,15.850567,1.205422,-92.849798
0.619619,-1.0,1.926057,-44.810093,-12.850006,-89.592047
0.396234,1.0,4.813999,-2.45534,-13.042112,-92.978928
0.63175,1.124453,2.107133,-5.897427,2.342245,-91.879765
1.296207,0.0,-1.911214,5.1297,-5.105849,-91.063929
0.441809,1.0,3.094178,-58.022096,-8.39246,-95.411863
0.011069,-1.0,-4.82787,16.750288,6.547463,-90.419065
0.551389,-0.20499,-0.317806,-34.974129,1.909866,-92.667648
0.201188,0.571943,1.661988,-94.864237,-2.826496,-90.077717
0.381134,0.709035,3.517723,-17.053186,-10.66268,-93.312678
0.984942,-1.0,1.680024,-16.923967,-3.359922,-95.751107
-0.702979,1.0,4.27091,-61.414688,-10.012831,-94.400169
1.782051,-1.0,-6.452302,-35.701358,-12.704432,-95.875196
0.560606,-1.147639,4.316048,-78.434882,-12.115109,-90.679643
0.672473,2.175681,-6.596688,0.487699,6.784809,-95.441107
0.064876,1.0,3.17591,6.029258,-4.871198,-93.232688
-0.17436,0.0,-0.862765,0.03379,-6.742723,-90.172991
0.892279,-0.702784,-0.225105,-20.128803,-1.34082,-92.025833
-0.021103,1.561843,-1.313751,-76.226399,-7.378156,-94.552659
1.526053,-0.376007,-1.095873,-84.869559,2.358321,-91.963921
-0.249739,-0.861395,-3.870545,-86.585018,-15.731893,-96.354728
0.96305,0.0,3.892963,19.384343,-0.576665,-89.728907
0.795346,-1.0,5.162187,19.559565,-3.86395,-91.356467
0.868716,2.189675,1.694312,-47.799005,-11.555266,-94.935407
0.58897,-1.680872,-0.030064,-18.533253,0.647898,-96.372614
-0.55503,1.741211,-6.236175,-43.975993,-0.48535,-94.2196
0.339565,0.0,3.469647,-46.613448,-8.226883,-89.922413
0.80483,0.0,-6.306553,-3.82287,-8.128019,-95.761362
1.208211,0.0,-0.911719,-27.968083,2.336938,-93.353732
-0.031585,0.0,-0.092461,-8.745984,-10.97896,-96.333332
0.296256,-0.263191,-1.378811,-8.618482,-1.855316,-95.310583
0.019779,0.0,0.113221,13.414147,-11.590102,-92.781528
0.521378,1.646254,-2.041335,-61.963033,-3.587029,-93.199472
0.027873,1.302216,-1.177934,-19.842195,-2.554232,-92.075403
0.146787,1.0,-1.940746,-89.91731,-13.977205,-93.975634
1.293885,-1.054452,-2.870797,9.834171,-6.603653,-96.056942
0.786645,0.970224,1.950862,-3.461189,-7.728152,-93.884241
0.157001,-0.959963,3.410312,-34.51292,2.392745,-94.25731
0.403971,0.284117,4.515863,-6.46,-4.599772,-92.741176
0.013892,0.867217,-4.64382,-86.723234,-0.399825,-90.09159
0.843519,-0.529325,-3.26079,-59.704791,-13.149097,-93.008726
1.423816,-1.0,-3.827392,-23.607126,1.972651,-96.374949
-0.710215,0.384697,7.681387,-32.716603,3.873026,-93.829925
0.334361,1.0,5.269831,-83.830884,8.851341,-93.274502
1.040795,1.711617,-3.888175,-5.56079,-9.060224,-91.632003
0.377291,-0.542262,4.421436,-49.164836,10.85697,-96.170603
0.901895,1.0,2.628947,-40.778955,-10.769423,-91.448002
1.061815,-1.0,-7.970083,-37.459831,-7.548832,-92.307869
1.378959,1.0,15.382867,10.353755,1.349405,-95.929901
0.99389,-1.011981,3.15495,-71.776761,-1.972067,-96.257024
-0.074466,0.0,3.414373,-45.920554,-13.313206,-92.587506
1.263733,0.452375,-1.510555,0.453434,-0.521398,-89.59138
1.807299,0.0,-4.270294,-3.134026,-3.929277,-95.757419
1.313229,-1.0,-2.787417,-9.237942,-3.687213,-95.887257
0.475092,1.0,0.156807,-26.216663,-6.60118,-91.702528
1.321757,1.0,-4.103109,-24.314844,5.940188,-96.113049
0.727253,1.0,0.999826,27.597578,-3.779302,-92.453143
1.795282,0.14346,-3.384364,-7.658794,-9.035894,-89.873539
0.278692,1.090232,3.199608,-88.564683,3.570213,-90.29287
0.949883,2.351192,1.739672,-57.674527,-9.082269,-91.486731
-0.081234,-0.877891,0.781506,-32.02645,-4.900045,-91.012802
1.08025,1.573757,-0.085845,27.015094,-2.498657,-95.335308
1.416789,-1.0,-0.741702,14.67191,-7.333175,-95.789287
1.110732,1.0,0.599855,3.620233,-1.831751,-92.309838
0.215618,-0.681589,6.428934,-42.773016,8.263435,-94.574662
0.856079,-0.051745,-2.451219,-52.160515,-0.006148,-90.112051
-0.156273,1.0,-2.805973,28.905059,0.148632,-94.267227
0.044742,0.0,7.003791,-92.921459,6.569644,-91.94574
0.937767,-1.0,-2.532575,-14.517879,-15.544002,-95.420283
0.320856,0.236957,-2.768676,-15.165332,-2.126454,-93.456036
1.740059,0.592698,-2.040776,-55.679287,-4.93779,-96.265255
0.295329,-1.18958,-3.798337,-17.601772,-1.460743,-92.294706
0.70024,0.186109,3.742068,-78.537167,-1.311224,-92.747219
0.853906,-1.0,-0.744895,-24.479603,-22.008108,-90.283147
0.314316,1.730578,0.453398,-48.098979,-8.836158,-95.212474
-0.167378,0.0,5.36664,17.013102,1.304126,-89.450832
0.536362,1.178702,-2.313795,-56.385291,-11.045906,-93.562752
0.804488,-0.776448,-1.783496,13.147427,-8.879482,-90.088204
0.684389,-0.483994,1.564028,-45.809784,-5.690341,-90.715199
0.85236,1.380403,-0.076524,-5.586104,-2.660641,-91.419351
0.739377,-1.0,-1.384684,-93.761726,0.715141,-94.943587
0.087521,1.0,-0.413009,14.044267,-0.684789,-92.200386
-0.155412,-1.0,-2.887501,-29.770404,-8.293143,-90.314324
0.60158,0.49409,1.396154,5.336571,-7.243474,-94.451395
1.311841,-1.0,-4.878612,-85.065933,-5.31438,-89.829226
1.03755,1.0,-6.065773,-76.272485,-1.928979,-90.910786
1.093405,1.0,-0.865086,-90.193244,-12.43988,-93.621584
-0.058633,0.0,0.773688,21.595681,-0.005305,-91.777303
0.129969,-3.459172,4.790821,-85.518379,-4.428931,-92.767579
0.723871,0.0,4.217273,-41.783328,-7.251459,-94.086827
-0.033567,1.0,-1.332167,-59.239029,0.158534,-89.847598
0.493917,-1.0,3.886017,-24.267128,3.650374,-93.230525
0.631709,1.052856,1.289493,-3.905164,-3.400924,-92.531665
1.698765,1.0,-2.267015,-72.349081,-7.975505,-95.23968
0.173062,-0.308195,4.558811,-75.091299,-2.8526,-90.185631
0.695017,1.0,1.537959,2.921003,3.904216,-95.439275
-0.007104,2.290438,0.534584,18.217637,-5.743394,-93.961827
1.443058,1.0,-2.147094,-44.861046,-5.572421,-93.90892
1.465025,1.0,-1.041815,-29.661409,4.511258,-92.064361
0.874836,2.173461,-6.090453,-73.459557,-4.229225,-96.115668
0.025104,0.897294,1.688999,-28.408114,1.215416,-92.457421
0.468208,-1.0,1.80341,17.626664,-2.079406,-95.733563
0.648223,0.0,6.351261,17.360593,-14.136813,-94.205895
0.494272,1.0,4.329919,-20.355642,-15.128712,-96.100487
1.736274,-1.301192,4.292363,25.980703,-9.045114,-92.901091
1.201733,-0.613336,-3.674434,-48.111879,-5.986444,-90.568616
1.121586,-0.899937,-0.491049,-9.881672,-4.591863,-93.364613
1.438213,-1.462265,-2.195333,-53.855639,-9.563751,-95.284928
2.233875,-0.837868,0.115989,-25.054899,2.990489,-95.21247
0.915967,0.955662,3.796189,3.217944,-12.075659,-93.609944
0.12637,0.0,2.749562,22.236837,-2.900611,-93.645497
-0.083779,-2.377457,0.225564,8.00205,11.202254,-91.356583
0.052509,-0.291275,-7.020258,0.910687,0.013957,-93.985221
1.443631,-1.0,-0.577095,15.643355,-1.863626,-90.459182
-0.114251,-0.001756,1.002653,-88.333504,-13.918748,-93.283505
1.495494,0.0,-2.058831,-22.286103,14.883648,-95.911766
0.290396,0.0,9.606799,-88.916139,-5.071357,-89.679603
1.051802,0.644823,-1.656068,-55.054371,-19.079779,-95.883378
1.510621,0.092885,-2.967242,-79.387878,1.112726,-90.101124
0.774017,2.273458,0.587928,-11.468485,2.46534,-93.26846
1.387019,-1.0,1.593908,-34.826487,-4.560732,-90.392586
0.558608,-1.0,-5.933986,-25.133564,-16.357201,-93.743353
0.085641,0.759006,7.277221,5.776957,-3.825586,-92.373406
1.453891,-1.0,3.956041,19.643035,4.662999,-90.272822
1.169407,1.0,1.563034,0.051621,2.136765,-94.104611
0.444292,0.064732,-0.349277,-58.57978,-3.355557,-91.72617
1.422568,-1.0,1.7746,14.367793,-8.200005,-90.045622
0.446109,-1.0,-3.406938,-13.604364,0.520903,-95.958051
0.990167,1.51704,2.236322,-70.16964,-10.381246,-94.158106
1.151273,1.082214,-3.984863,-52.115174,0.071492,-92.754224
0.044534,-0.396067,-4.174748,-49.840224,-4.007585,-92.708722
-0.046795,1.156579,-0.549277,-21.198781,-6.787652,-93.820496
0.392697,1.0,1.547891,-74.517173,-4.417558,-91.251683
0.317865,-0.063739,1.532266,-73.607745,-21.883272,-96.086695
1.051716,1.0,1.059646,-77.717441,-3.673146,-91.706731
0.900251,0.198965,-7.35665,-81.224132,-0.750073,-89.579287
0.566787,0.992466,1.765552,-38.180004,0.773204,-90.495657
0.828483,0.0,-1.939522,-15.224725,-12.180165,-89.729848
1.15286,-1.076758,-1.227298,-76.656487,-8.720938,-94.321079
0.98438,1.0,-1.586201,5.838759,-0.660464,-89.544251
1.294843,1.0,0.919474,21.219833,-7.842985,-94.459421
0.133167,0.604507,4.225869,9.009451,-3.930911,-94.277341
0.245149,-1.0,-4.262786,-42.031756,-4.214493,-93.720729
0.483188,2.41034,-0.652983,-55.309607,-12.047673,-96.379287
0.77818,0.278652,-3.031861,-54.07851,-4.034724,-92.223563
0.631143,1.0,-0.712991,-89.172167,-0.24606,-92.276217
0.359065,-1.479789,-4.273356,-1.401203,-7.06234,-91.581664
1.326869,-0.280065,6.154921,-36.49828,1.473346,-90.541871
0.929115,1.0,-1.831819,-80.348301,4.115395,-93.250716
-0.035993,-1.0,-2.433648,-16.161978,-12.27212,-92.884745
0.236966,-0.078814,5.652288,-12.002309,-11.907296,-93.490433
0.301734,1.452071,6.498157,-78.971744,-8.241033,-90.674785
0.712553,1.0,-3.383443,-81.757957,9.148582,-95.466439
0.519894,0.0,0.042822,-64.332033,-12.001781,-91.108956
1.13494,1.449566,-3.452006,19.063868,-6.652494,-91.416005
1.223623,0.0,4.129315,-20.174836,-3.725549,-90.496669
0.753244,-1.472295,2.076692,-85.587298,-5.030879,-93.823822
0.045636,-1.139252,-0.568475,-21.381573,-9.980012,-93.562738
0.442827,0.378525,2.400812,-91.210235,-8.985917,-93.736396
0.32758,0.0,-8.277182,0.434494,2.02355,-95.282251
1.166107,-1.097863,-0.694442,25.627463,-6.262504,-90.508565
0.800275,-1.028422,1.241424,-85.96349,-2.258394,-95.844819
1.058038,1.0,-1.472848,-32.790674,-5.806813,-92.457235
1.158765,0.0,2.747301,-14.244057,-3.550929,-89.692159
2.354634,-1.0,-5.931386,-15.514712,3.815652,-95.729737
0.316253,-1.0,2.43836,-18.347748,-3.170418,-92.733729
0.699806,0.673798,5.101478,28.907038,1.928292,-96.016635
-0.014338,-1.525694,3.173585,-67.962848,2.835044,-91.143838
0.301843,0.0,-0.350395,-27.840324,-4.865886,-92.071361
0.519563,1.0,1.194703,-94.460255,-8.388514,-90.535974
0.410772,0.101483,2.022981,9.215403,6.387724,-94.622954
0.622488,0.0,-4.594563,-14.027426,0.13769,-91.627975
-0.021277,-1.174967,-6.512739,-35.792658,6.902764,-94.39177
0.894464,-0.702158,0.904413,1.680291,-10.641192,-91.81998
0.488479,0.284485,-2.357648,25.639177,1.832998,-92.31336
0.363328,-0.367891,5.131037,2.907134,-10.022054,-92.487777
0.625614,0.0,-5.500321,-20.945393,-1.608041,-91.600259
0.457043,0.70621,-3.177961,-39.259007,-2.526788,-93.36424
0.581387,0.807088,2.091176,28.236689,0.709184,-90.247483
0.397203,1.065097,-0.846353,11.072602,1.773598,-93.589615
0.767194,1.0,-0.214568,-22.299675,-11.909941,-96.177077
-0.198571,-0.940258,5.436836,-1.291297,10.833858,-93.570841
0.123933,-1.0,8.694602,-55.342123,-10.946736,-96.315653
0.887039,1.0,7.868963,-65.653417,0.370242,-94.277546
-0.038886,1.201786,-1.816282,-19.324112,-8.344275,-93.780303
0.871551,-1.0,3.520819,-40.321924,-10.223192,-93.339184
1.46074,-1.0,7.782367,-34.021361,-11.095908,-95.664719
0.284895,1.0,3.592711,-51.430039,-12.115745,-96.335247
-0.148923,-1.281731,3.000725,-5.379214,2.325899,-95.828203
-0.075934,0.267048,-0.084358,-84.523178,-3.062221,-89.717798
0.264603,-1.0,0.762988,-7.889222,-5.283855,-93.414661
0.958667,1.0,-0.72481,8.584649,-3.86548,-90.472248
0.669661,1.0,0.181169,-19.011114,-8.630648,-91.019248
0.827246,1.085434,4.433698,-28.337565,-4.268942,-94.432355
1.122352,-1.0,2.03355,-26.254778,-4.546239,-94.126842
1.014296,1.0,-0.082108,-43.351468,3.608262,-95.725126
1.098056,-1.669274,1.426933,-87.862865,1.806834,-95.799054
0.875346,-0.498297,5.542868,-55.039905,-8.450741,-91.684279
1.489354,1.494149,-0.799143,-20.051697,-11.11134,-92.850659
0.849117,-0.288606,-1.810111,12.356285,-0.588187,-92.263573
0.335903,1.358538,-0.329508,-12.757595,0.980245,-92.335965
-0.182263,1.0,0.025742,-4.795472,-17.996027,-96.056898
0.66929,1.297272,0.420235,-38.760589,6.968901,-90.649684
0.846919,0.411598,5.036629,-63.612141,4.355035,-91.797193
0.054186,0.852115,-4.677398,-7.265542,3.747829,-91.640395
1.550654,0.980558,-1.808342,-82.576549,-8.648512,-90.0443
0.945587,0.0,-2.447778,-15.309619,-6.107813,-95.928229
1.263112,0.048699,-2.167217,-1.565045,3.263029,-90.483845
0.871217,-1.0,2.079969,-27.24368,-5.33758,-95.822522
0.724117,1.451439,1.820934,-0.816892,-2.247321,-93.362964
0.595251,1.0,2.864408,-30.323594,1.437082,-93.181098
